Date,Open,High,Low,mean,Close,Volume
12/18/2019,6647.698242,7324.984863,6540.049316,6932.51709,7276.802734,31836522778
12/19/2019,7277.59082,7346.602539,7041.381836,7193.992188,7202.844238,25904604416
12/20/2019,7208.636719,7257.921875,7086.124023,7172.022949,7218.816406,22633815180
12/21/2019,7220.59375,7223.226074,7112.73584,7167.980957,7191.158691,19312552168
12/22/2019,7191.188477,7518.033203,7167.179199,7342.606201,7511.588867,23134537956
12/23/2019,7508.902344,7656.17627,7326.192383,7491.184327,7355.628418,27831788041
12/24/2019,7354.393066,7535.716797,7269.528809,7402.622803,7322.532227,22991622105
12/25/2019,7325.755859,7357.02002,7220.991211,7289.005616,7275.155762,21559505149
12/26/2019,7274.799316,7388.302734,7200.386719,7294.344727,7238.966797,22787010034
12/27/2019,7238.141113,7363.529297,7189.934082,7276.73169,7290.088379,22777360996
12/28/2019,7289.03125,7399.041016,7286.905273,7342.973145,7317.990234,21365673026
12/29/2019,7317.647461,7513.948242,7279.865234,7396.906738,7422.652832,22445257702
12/30/2019,7420.272949,7454.824219,7276.308105,7365.566162,7292.995117,22874131672
12/31/2019,7294.438965,7335.290039,7169.777832,7252.533936,7193.599121,21167946112
1/1/2020,7194.89209,7254.330566,7174.944336,7214.637451,7200.174316,18565664997
1/2/2020,7202.55127,7212.155273,6935.27002,7073.712647,6985.470215,20802083465
1/3/2020,6984.428711,7413.715332,6914.996094,7164.355713,7344.884277,28111481032
1/4/2020,7345.375488,7427.385742,7309.51416,7368.449951,7410.656738,18444271275
1/5/2020,7410.45166,7544.49707,7400.535645,7472.516358,7411.317383,19725074095
1/6/2020,7410.452148,7781.867188,7409.292969,7595.580079,7769.219238,23276261598
1/7/2020,7768.682129,8178.21582,7768.227539,7973.22168,8163.692383,28767291327
1/8/2020,8161.935547,8396.738281,7956.774414,8176.756348,8079.862793,31672559265
1/9/2020,8082.295898,8082.295898,7842.403809,7962.349854,7879.071289,24045990466
1/10/2020,7878.307617,8166.554199,7726.774902,7946.664551,8166.554199,28714583844
1/11/2020,8162.190918,8218.359375,8029.64209,8124.000733,8037.537598,25521165085
1/12/2020,8033.261719,8200.063477,8009.059082,8104.56128,8192.494141,22903438381
1/13/2020,8189.771973,8197.788086,8079.700684,8138.744385,8144.194336,22482910688
1/14/2020,8140.933105,8879.511719,8140.933105,8510.222412,8827.764648,44841784107
1/15/2020,8825.34375,8890.117188,8657.1875,8773.652344,8807.010742,40102834650
1/16/2020,8812.481445,8846.460938,8612.095703,8729.278321,8723.786133,31313981931
1/17/2020,8725.209961,8958.12207,8677.316406,8817.719238,8929.038086,36372139320
1/18/2020,8927.211914,9012.198242,8827.332031,8919.765137,8942.808594,32337772627
1/19/2020,8941.445313,9164.362305,8620.080078,8892.221192,8706.245117,34217320471
1/20/2020,8704.631836,8745.59082,8560.473633,8653.032227,8657.642578,26422375678
1/21/2020,8658.991211,8755.706055,8544.520508,8650.113282,8745.894531,24097418512
1/22/2020,8744.210938,8792.994141,8636.74707,8714.870606,8680.875977,22600204051
1/23/2020,8680.650391,8687.74707,8333.637695,8510.692383,8406.515625,25770680779
1/24/2020,8405.567383,8514.666992,8266.84082,8390.753906,8445.43457,24397913026
1/25/2020,8440.119141,8458.453125,8296.21875,8377.335938,8367.847656,19647331549
1/26/2020,8364.410156,8602.401367,8325.498047,8463.949707,8596.830078,22177678796
1/27/2020,8597.308594,8977.726563,8597.308594,8787.517579,8909.819336,28647338393
1/28/2020,8912.524414,9358.589844,8908.447266,9133.518555,9358.589844,34398744403
1/29/2020,9357.470703,9406.431641,9269.467773,9337.949707,9316.629883,30682598115
1/30/2020,9316.016602,9553.125977,9230.897461,9392.011719,9508.993164,32378792851
1/31/2020,9508.313477,9521.706055,9230.776367,9376.241211,9350.529297,29432489719
2/1/2020,9346.357422,9439.323242,9313.239258,9376.28125,9392.875,25922656496
2/2/2020,9389.820313,9468.797852,9217.824219,9343.311036,9344.365234,30835736946
2/3/2020,9344.683594,9540.37207,9248.633789,9394.50293,9293.521484,30934096509
2/4/2020,9292.841797,9331.265625,9112.811523,9222.038574,9180.962891,29893183716
2/5/2020,9183.416016,9701.299805,9163.704102,9432.501954,9613.423828,35222060874
2/6/2020,9617.821289,9824.619141,9539.818359,9682.21875,9729.801758,37628823716
2/7/2020,9726.00293,9834.716797,9726.00293,9780.359864,9795.943359,34522718159
2/8/2020,9793.070313,9876.749023,9678.910156,9777.82959,9865.119141,35172043762
2/9/2020,9863.894531,10129.43555,9850.392578,9989.914064,10116.67383,35807884663
2/10/2020,10115.55957,10165.76563,9784.563477,9975.164554,9856.611328,39386548075
2/11/2020,9855.891602,10210.05273,9729.334961,9969.693846,10208.23633,37648059389
2/12/2020,10202.3877,10393.61133,10202.3877,10297.99952,10326.05469,43444303830
2/13/2020,10323.96094,10457.62695,10116.16113,10286.89404,10214.37988,49356071373
2/14/2020,10211.55078,10321.99609,10125.53418,10223.76514,10312.11621,43338264162
2/15/2020,10313.85645,10341.55566,9874.427734,10107.9917,9889.424805,43865054831
2/16/2020,9889.179688,10053.96875,9722.386719,9888.177735,9934.433594,43374780305
2/17/2020,9936.560547,9938.81543,9507.637695,9723.226563,9690.142578,45998298413
2/18/2020,9691.230469,10161.93555,9632.382813,9897.159182,10141.99609,47271023953
2/19/2020,10143.79883,10191.67578,9611.223633,9901.449707,9633.386719,46992019710
2/20/2020,9629.325195,9643.216797,9507.900391,9575.558594,9608.475586,44925260237
2/21/2020,9611.782227,9723.014648,9589.743164,9656.378906,9686.441406,40930547513
2/22/2020,9687.707031,9698.231445,9600.728516,9649.479981,9663.181641,35838025154
2/23/2020,9663.318359,9937.404297,9657.791016,9797.597657,9924.515625,41185185761
2/24/2020,9921.583008,9951.746094,9537.042969,9744.394532,9650.174805,45080496648
2/25/2020,9651.3125,9652.737305,9305.021484,9478.879395,9341.705078,42515259129
2/26/2020,9338.290039,9354.77832,8704.426758,9029.602539,8820.522461,50420050762
2/27/2020,8825.09375,8932.892578,8577.199219,8755.045899,8784.494141,45470195695
2/28/2020,8788.728516,8890.456055,8492.932617,8691.694336,8672.455078,44605450443
2/29/2020,8671.212891,8775.631836,8599.508789,8687.570313,8599.508789,35792392544
3/1/2020,8599.758789,8726.796875,8471.212891,8599.004883,8562.454102,35349164300
3/2/2020,8563.264648,8921.308594,8532.630859,8726.969727,8869.669922,42857674409
3/3/2020,8865.387695,8901.598633,8704.990234,8803.294434,8787.786133,42386715821
3/4/2020,8788.541992,8843.366211,8712.431641,8777.898926,8755.246094,34746706368
3/5/2020,8760.285156,9142.054688,8757.253906,8949.654297,9078.762695,39698054597
3/6/2020,9078.308594,9167.695313,9032.079102,9099.887208,9122.545898,40826885651
3/7/2020,9121.600586,9163.220703,8890.744141,9026.982422,8909.954102,36216930370
3/8/2020,8908.206055,8914.34375,8105.25293,8509.79834,8108.116211,39973102121
3/9/2020,8111.146484,8177.793457,7690.098145,7933.945801,7923.644531,46936995808
3/10/2020,7922.146973,8136.945313,7814.763184,7975.854249,7909.729492,42213940994
3/11/2020,7910.089844,7950.814453,7642.8125,7796.813477,7911.430176,38682762605
3/12/2020,7913.616211,7929.116211,4860.354004,6394.735108,4970.788086,53980357243
3/13/2020,5017.831055,5838.114746,4106.980957,4972.547852,5563.707031,74156772075
3/14/2020,5573.077637,5625.226563,5125.069336,5375.14795,5200.366211,36154506008
3/15/2020,5201.066895,5836.64502,5169.283203,5502.964112,5392.314941,33997889639
3/16/2020,5385.229492,5385.229492,4575.35791,4980.293701,5014.47998,45368026430
3/17/2020,5002.578125,5371.348633,4981.90918,5176.628907,5225.629395,38622642935
3/18/2020,5227.11377,5331.833984,5069.335938,5200.584961,5238.438477,37878801016
3/19/2020,5245.416504,6329.73584,5236.96875,5783.352295,6191.192871,51000731797
3/20/2020,6191.653809,6844.261719,5865.781738,6355.021729,6198.77832,54442976103
3/21/2020,6206.521484,6378.135254,5932.823242,6155.479248,6185.066406,42494390880
3/22/2020,6185.558105,6359.697266,5823.713867,6091.705567,5830.254883,40099664740
3/23/2020,5831.374512,6443.93457,5785.004395,6114.469483,6416.314941,46491916000
3/24/2020,6436.642578,6789.022949,6411.066406,6600.044678,6734.803711,48221910672
3/25/2020,6738.716797,6892.51123,6536.92627,6714.71875,6681.062988,44590107888
3/26/2020,6675.170898,6735.463867,6590.962891,6663.213379,6716.44043,35319797642
3/27/2020,6719.38916,6793.836426,6466.70166,6630.269043,6469.79834,34585598367
3/28/2020,6467.253906,6467.500977,6117.837891,6292.669434,6242.193848,34885225901
3/29/2020,6245.624512,6250.467285,5920.085938,6085.276612,5922.042969,28373690931
3/30/2020,5925.538574,6517.195801,5903.234375,6210.215088,6429.841797,37101651525
3/31/2020,6430.606445,6504.515137,6374.162109,6439.338623,6438.644531,32786468812
4/1/2020,6437.319336,6612.57373,6202.373535,6407.473633,6606.776367,40346426266
4/2/2020,6606.776367,7088.247559,6595.918457,6842.083008,6793.624512,47660646124
4/3/2020,6797.396484,7003.220703,6673.335938,6838.278321,6733.387207,38976504903
4/4/2020,6738.382813,6878.953613,6696.484863,6787.719238,6867.527344,33185988584
4/5/2020,6862.537598,6883.414063,6715.929199,6799.671631,6791.129395,29510409856
4/6/2020,6788.049805,7271.78125,6782.889648,7027.335449,7271.78125,46896904615
4/7/2020,7273.644043,7427.939453,7136.714355,7282.326904,7176.414551,44243482668
4/8/2020,7179.283203,7356.223633,7153.305664,7254.764649,7334.098633,37563249549
4/9/2020,7337.966309,7341.448242,7179.094238,7260.27124,7302.089355,34815139178
4/10/2020,7303.81543,7303.81543,6802.475098,7053.145264,6865.493164,43622840992
4/11/2020,6867.44043,6926.069824,6789.920898,6857.995361,6859.083008,31222085946
4/12/2020,6858.067871,7119.947266,6811.078125,6965.512696,6971.091797,35759567632
4/13/2020,6965.616699,6965.616699,6668.259766,6816.938233,6845.037598,38619308647
4/14/2020,6843.281738,6958.557129,6793.821289,6876.189209,6842.427734,34110434052
4/15/2020,6845.561523,6928.664551,6633.402832,6781.033692,6642.109863,32288311031
4/16/2020,6640.454102,7134.450684,6555.504395,6844.97754,7116.804199,46783242377
4/17/2020,7116.552734,7167.183105,7050.332031,7108.757568,7096.18457,32513423567
4/18/2020,7092.291504,7269.956543,7089.24707,7179.601807,7257.665039,32447188386
4/19/2020,7260.922363,7280.521973,7167.054688,7223.788331,7189.424805,31311210215
4/20/2020,7186.873535,7240.290527,6835.50293,7037.896729,6881.958496,37747113936
4/21/2020,6879.78418,6934.551758,6834.442383,6884.497071,6880.323242,32589741511
4/22/2020,6879.44043,7145.865723,6867.781738,7006.823731,7117.20752,33249153866
4/23/2020,7121.306152,7491.785156,7081.594727,7286.689942,7429.724609,43500782316
4/24/2020,7434.181641,7574.195801,7434.181641,7504.188721,7550.900879,34636526286
4/25/2020,7550.48291,7641.36377,7521.672363,7581.518067,7569.936035,32941541447
4/26/2020,7570.13916,7700.594238,7561.407715,7631.000977,7679.867188,33070154491
4/27/2020,7679.418945,7795.601074,7679.418945,7737.51001,7795.601074,36162144725
4/28/2020,7796.970215,7814.527344,7730.806641,7772.666993,7807.058594,33187959921
4/29/2020,7806.712402,8871.753906,7786.049316,8328.901611,8801.038086,60201052203
4/30/2020,8797.669922,9440.650391,8533.255859,8986.953125,8658.553711,66964629541
5/1/2020,8672.782227,9048.023438,8667.763672,8857.893555,8864.766602,44068389997
5/2/2020,8869.057617,9007.1875,8811.366211,8909.276856,8988.59668,40134388683
5/3/2020,8983.614258,9167.78125,8830.97168,8999.376465,8897.46875,47101785174
5/4/2020,8895.745117,8956.90625,8645.024414,8800.965332,8912.654297,45718796276
5/5/2020,8912.832031,9062.415039,8856.827148,8959.621094,9003.070313,43148462663
5/6/2020,9007.441406,9411.467773,8966.706055,9189.086914,9268.761719,49371886931
5/7/2020,9261.895508,9992.664063,9138.322266,9565.493165,9951.518555,61112700562
5/8/2020,9936.162109,9996.743164,9767.172852,9881.958008,9842.666016,51780748042
5/9/2020,9840.90625,9913.863281,9580.644531,9747.253906,9593.896484,46566121841
5/10/2020,9591.168945,9595.581055,8395.107422,8995.344239,8756.430664,63325279337
5/11/2020,8755.535156,9033.470703,8374.323242,8703.896973,8601.795898,57119858802
5/12/2020,8610.385742,8949.898438,8569.643555,8759.770997,8804.477539,42142717533
5/13/2020,8805.387695,9317.878906,8805.387695,9061.633301,9269.987305,45558144023
5/14/2020,9271.329102,9793.268555,9255.035156,9524.151856,9733.72168,56426907637
5/15/2020,9734.291016,9755.828125,9261.398438,9508.613282,9328.197266,48158802327
5/16/2020,9333.240234,9564.205078,9260.694336,9412.449707,9377.013672,36164766408
5/17/2020,9374.929688,9823.001953,9349.545898,9586.273926,9670.739258,40084250663
5/18/2020,9675.695313,9906.030273,9570.359375,9738.194824,9726.575195,41827139896
5/19/2020,9727.063477,9836.047852,9539.624023,9687.835938,9729.038086,39254288955
5/20/2020,9725.329102,9804.793945,9447.201172,9625.997559,9522.981445,36546239703
5/21/2020,9522.740234,9555.242188,8869.930664,9212.586426,9081.761719,39326160532
5/22/2020,9080.334961,9232.936523,9008.638672,9120.787598,9182.577148,29810773699
5/23/2020,9185.0625,9302.501953,9118.108398,9210.305176,9209.287109,27727866812
5/24/2020,9212.283203,9288.404297,8787.250977,9037.827637,8790.368164,32518803300
5/25/2020,8786.107422,8951.005859,8719.667969,8835.336914,8906.93457,31288157264
5/26/2020,8909.585938,8991.967773,8757.293945,8874.630859,8835.052734,29584186947
5/27/2020,8837.380859,9203.320313,8834.157227,9018.73877,9181.017578,32740536902
5/28/2020,9184.945313,9546.319336,9148.457031,9347.388184,9525.750977,34367073114
5/29/2020,9528.355469,9573.666992,9379.338867,9476.50293,9439.124023,32896642044
5/30/2020,9438.914063,9704.030273,9366.729492,9535.379883,9700.414063,32722975141
5/31/2020,9700.105469,9700.34375,9432.296875,9566.320313,9461.058594,27773290299
6/1/2020,9463.605469,10199.56543,9450.899414,9825.232422,10167.26856,35198901068
6/2/2020,10162.97363,10182.34082,9460.571289,9821.456055,9529.803711,39137252109
6/3/2020,9533.760742,9682.859375,9471.84668,9577.353028,9656.717773,25007459262
6/4/2020,9655.854492,9887.610352,9525.24707,9706.428711,9800.636719,25921805072
6/5/2020,9800.21582,9869.237305,9663.216797,9766.227051,9665.533203,23509628646
6/6/2020,9664.904297,9773.431641,9591.024414,9682.228028,9653.679688,20438419222
6/7/2020,9653.00293,9768.498047,9458.150391,9613.324219,9758.852539,25015250846
6/8/2020,9760.063477,9782.306641,9675.885742,9729.096192,9771.489258,21486346312
6/9/2020,9774.360352,9836.369141,9664.719727,9750.544434,9795.700195,23717842783
6/10/2020,9794.119141,9908.896484,9728.291016,9818.59375,9870.094727,25706567601
6/11/2020,9870.078125,9938.297852,9263.069336,9600.683594,9321.78125,30247143440
6/12/2020,9320.69043,9540.46582,9285.851563,9413.158692,9480.84375,22610564515
6/13/2020,9480.735352,9493.211914,9396.009766,9444.61084,9475.277344,17564322315
6/14/2020,9477.553711,9482.270508,9347.59375,9414.932129,9386.788086,18991732746
6/15/2020,9386.035156,9504.860352,8990.175781,9247.518067,9450.702148,26699704768
6/16/2020,9454.266602,9579.430664,9400.445313,9489.937989,9538.024414,21565537209
6/17/2020,9533.78418,9540.422852,9327.339844,9433.881348,9480.254883,20177709879
6/18/2020,9481.567383,9482.782227,9328.395508,9405.588868,9411.84082,17770083003
6/19/2020,9410.293945,9440.875977,9274.295898,9357.585938,9288.018555,19632223107
6/20/2020,9290.959961,9394.97168,9247.379883,9321.175782,9332.34082,17130541557
6/21/2020,9330.926758,9401.107422,9300.430664,9350.769043,9303.629883,15324301169
6/22/2020,9300.915039,9655.073242,9296.87207,9475.972656,9648.717773,21104009514
6/23/2020,9644.076172,9670.541016,9547.24707,9608.894043,9629.658203,17006433272
6/24/2020,9632.149414,9680.367188,9278.233398,9479.300293,9313.610352,18961716076
6/25/2020,9314.126953,9340.161133,9095.324219,9217.742676,9264.813477,18616048626
6/26/2020,9260.995117,9310.516602,9101.738281,9206.127442,9162.917969,18341465837
6/27/2020,9167.824219,9207.810547,8998.216797,9103.013672,9045.390625,17273093144
6/28/2020,9048.460938,9197.546875,8975.525391,9086.536133,9143.582031,14560870760
6/29/2020,9140.029297,9237.573242,9041.875977,9139.72461,9190.854492,16460547078
6/30/2020,9185.581055,9217.835938,9084.837891,9151.336915,9137.993164,15735797744
7/1/2020,9145.985352,9309.754883,9104.735352,9207.245118,9228.325195,15971550355
7/2/2020,9231.139648,9274.962891,9036.623047,9155.792969,9123.410156,16338916796
7/3/2020,9124.842773,9202.344727,9058.794922,9130.569825,9087.303711,13078970999
7/4/2020,9084.233398,9183.295898,9053.629883,9118.462891,9132.488281,12290528515
7/5/2020,9126.09082,9162.183594,8977.015625,9069.59961,9073.942383,12903406143
7/6/2020,9072.849609,9375.474609,9058.664063,9217.069336,9375.474609,17889263252
7/7/2020,9349.161133,9360.617188,9201.81543,9281.216309,9252.277344,13839652595
7/8/2020,9253.020508,9450.335938,9249.5,9349.917969,9428.333008,19702359883
7/9/2020,9427.994141,9431.378906,9234.999023,9333.188965,9277.967773,18000702524
7/10/2020,9273.357422,9287.47168,9118.001953,9202.736817,9278.807617,16860035605
7/11/2020,9277.511719,9293.532227,9199.485352,9246.50879,9240.34668,13249910444
7/12/2020,9241.054688,9319.418945,9197.450195,9258.43457,9276.5,14452361907
7/13/2020,9277.205078,9306.405273,9224.292969,9265.349121,9243.614258,17519821266
7/14/2020,9238.703125,9283.841797,9171.661133,9227.751465,9243.213867,18085038362
7/15/2020,9241.897461,9275.325195,9171.933594,9223.629395,9192.836914,15844731575
7/16/2020,9191.980469,9214.3125,9088.947266,9151.629883,9132.227539,15713967523
7/17/2020,9131.8125,9182.253906,9089.202148,9135.728027,9151.392578,13944570749
7/18/2020,9151.183594,9230.983398,9100.824219,9165.903809,9159.040039,12252601475
7/19/2020,9158.005859,9201.398438,9097.632813,9149.515626,9185.817383,12939002784
7/20/2020,9187.220703,9214.270508,9137.509766,9175.890137,9164.231445,13755604146
7/21/2020,9162.514648,9407.262695,9149.389648,9278.326172,9374.887695,18069581956
7/22/2020,9375.080078,9530.518555,9319.65332,9425.085938,9525.363281,16532254884
7/23/2020,9527.141602,9610.24707,9483.003906,9546.625488,9581.072266,18146399002
7/24/2020,9585.514648,9623.336914,9481.454102,9552.395508,9536.892578,16552768325
7/25/2020,9539.485352,9704.556641,9530.211914,9617.384278,9677.113281,16610070933
7/26/2020,9680.234375,10023.80762,9652.847656,9838.327638,9905.166992,20507998997
7/27/2020,9905.217773,11298.22168,9903.969727,10601.0957,10990.87305,35359749590
7/28/2020,11017.46387,11204.32715,10632.63184,10918.4795,10912.82324,28766551142
7/29/2020,10912.95313,11304.39746,10856.1416,11080.26953,11100.46777,24617249715
7/30/2020,11099.83301,11169.35645,10895.45508,11032.40577,11111.21387,22857247901
7/31/2020,11110.21094,11415.86426,10987.05371,11201.45899,11323.4668,23160469766
8/1/2020,11322.57031,11794.77539,11239.68262,11517.22901,11759.59277,26075670303
8/2/2020,11758.76465,12034.14453,11018.12988,11526.13721,11053.61426,27410067336
8/3/2020,11043.76856,11453.0791,11012.41504,11232.74707,11246.34863,20271713443
8/4/2020,11246.20313,11385.38184,11094.14551,11239.76368,11205.89258,21250197042
8/5/2020,11203.82324,11786.61719,11158.28516,11472.45118,11747.02246,24411254471
8/6/2020,11749.87109,11902.33594,11598.71387,11750.52491,11779.77344,23400740340
8/7/2020,11778.89453,11898.03809,11408.59375,11653.31592,11601.47266,23132312867
8/8/2020,11604.55371,11800.06445,11558.43164,11679.24805,11754.0459,17572057837
8/9/2020,11737.3252,11806.05664,11548.78418,11677.42041,11675.73926,17489608833
8/10/2020,11662.25684,12045.14063,11662.25684,11853.69874,11878.11133,26114112569
8/11/2020,11881.64746,11932.71094,11195.70898,11564.20996,11410.52539,27039782640
8/12/2020,11404.59668,11748.39648,11249.60547,11499.00098,11584.93457,25064548486
8/13/2020,11588.40527,11796.39648,11216.87207,11506.63428,11784.1377,27522199497
8/14/2020,11772.65918,12150.99414,11685.45508,11918.22461,11768.87109,24237958589
8/15/2020,11768.69727,11963.20313,11768.69727,11865.9502,11865.69824,23354924400
8/16/2020,11866.68555,11934.90137,11737.18848,11836.04493,11892.80371,20583375490
8/17/2020,11895.6582,12359.05664,11806.69629,12082.87647,12254.40234,28227687027
8/18/2020,12251.89551,12335.70703,11954.52539,12145.11621,11991.2334,26043227672
8/19/2020,11990.88477,12028.92383,11687.33301,11858.12842,11758.2832,24502851117
8/20/2020,11761.5,11900.41113,11710.06348,11805.23731,11878.37207,20175242945
8/21/2020,11878.02637,11899.25977,11564.97949,11732.11963,11592.48926,23762425999
8/22/2020,11585.47754,11689.40723,11448.80566,11569.10645,11681.8252,20224191306
8/23/2020,11679.69629,11713.42969,11559.9209,11636.6753,11664.84766,18482062658
8/24/2020,11663.68945,11807.63184,11623.25,11715.44092,11774.5957,20681511755
8/25/2020,11773.58887,11778.29981,11189.85059,11484.0752,11366.13477,26301509932
8/26/2020,11366.89453,11530.05273,11296.99316,11413.52295,11488.36328,22466660958
8/27/2020,11485.6084,11570.78613,11185.94141,11378.36377,11323.39746,23240415076
8/28/2020,11325.2959,11545.61523,11316.42285,11431.01904,11542.5,19807127588
8/29/2020,11541.05469,11585.64063,11466.29297,11525.9668,11506.86523,17485597759
8/30/2020,11508.71387,11715.26465,11492.38184,11603.82325,11711.50586,19760127945
8/31/2020,11713.30664,11768.87695,11598.31836,11683.59766,11680.82031,22285928250
9/1/2020,11679.31641,12067.08106,11601.12891,11834.10499,11970.47852,27311555343
9/2/2020,11964.82324,11964.82324,11290.79395,11627.8086,11414.03418,28037405299
9/3/2020,11407.19141,11443.02246,10182.46484,10812.74365,10245.29688,31927261555
9/4/2020,10230.36523,10663.91992,10207.94043,10435.93018,10511.81348,29965130374
9/5/2020,10512.53027,10581.57129,9946.675781,10264.12354,10169.56738,44916565292
9/6/2020,10167.2168,10353.92773,10056.88574,10205.40674,10280.35156,37071460174
9/7/2020,10280.99805,10399.15332,9916.493164,10157.82324,10369.56348,33703098409
9/8/2020,10369.30664,10414.77539,9945.110352,10179.94287,10131.5166,33430927462
9/9/2020,10134.15137,10350.54297,10017.25098,10183.89698,10242.34766,24128292755
9/10/2020,10242.33008,10503.91211,10238.13574,10371.02393,10363.13867,54406443211
9/11/2020,10369.02832,10434.92285,10140.83691,10287.87988,10400.91504,45201121775
9/12/2020,10409.86133,10578.83789,10292.38672,10435.61231,10442.1709,36750077324
9/13/2020,10452.39941,10577.21484,10224.33008,10400.77246,10323.75586,36506852789
9/14/2020,10328.73438,10800.01074,10266.00879,10533.00977,10680.83789,35453581940
9/15/2020,10677.75488,10938.63184,10656.45996,10797.5459,10796.95117,32509451925
9/16/2020,10797.76172,11100.12402,10704.88477,10902.5044,10974.90527,30769986455
9/17/2020,10973.25195,11037.4209,10774.62793,10906.02442,10948.99023,38151810523
9/18/2020,10951.82031,11034.9082,10829.65723,10932.28272,10944.58594,26341903912
9/19/2020,10933.75293,11134.09277,10909.61816,11021.85547,11094.34668,22764204008
9/20/2020,11095.87012,11095.87012,10814.47754,10955.17383,10938.27148,24699523788
9/21/2020,10934.92578,10988.30469,10380.26074,10684.28272,10462.25977,28884999244
9/22/2020,10459.62402,10568.07715,10382.72656,10475.40186,10538.45996,23621787804
9/23/2020,10535.49219,10537.82813,10197.86523,10367.84668,10246.18652,23788661867
9/24/2020,10248.78613,10771.05664,10231.49023,10501.27344,10760.06641,47144380902
9/25/2020,10761.10938,10777.69629,10578.91406,10678.30518,10692.7168,39348590957
9/26/2020,10695.5752,10772.99902,10667.28125,10720.14014,10750.72363,46852525493
9/27/2020,10746.89258,10803.97656,10622.92188,10713.44922,10775.26953,53745972818
9/28/2020,10776.61328,10945.34766,10703.89356,10824.62061,10709.65234,47762394731
9/29/2020,10709.65039,10860.00098,10649.49512,10754.74805,10844.64063,46582396602
9/30/2020,10843.87109,10847.25684,10669.32129,10758.28907,10784.49121,44171073700
10/1/2020,10795.25488,10933.62402,10472.35645,10702.99024,10619.45215,40023134100
10/2/2020,10619.82129,10657.83789,10416.68945,10537.26367,10575.97461,48661453918
10/3/2020,10575.10059,10598.94043,10511.12988,10555.03516,10549.3291,44660271563
10/4/2020,10550.44043,10686,10534.3916,10610.1958,10669.58301,71251776995
10/5/2020,10676.5293,10793.50781,10634.60059,10714.0542,10793.33984,47537578009
10/6/2020,10796.30664,10797.57813,10528.89063,10663.23438,10604.40625,42623695307
10/7/2020,10603.35547,10680.50781,10562.50684,10621.50733,10668.96875,37799458436
10/8/2020,10669.37109,10945.73731,10562.60645,10754.17188,10915.68555,63314794397
10/9/2020,10927.91309,11102.67188,10846.85059,10974.76124,11064.45801,22799117613
10/10/2020,11059.14258,11442.21094,11056.94043,11249.57569,11296.36133,22877978588
10/11/2020,11296.08203,11428.81348,11288.62793,11358.72071,11384.18164,19968627060
10/12/2020,11392.63574,11698.46777,11240.68652,11469.57715,11555.36328,26163972642
10/13/2020,11548.71973,11548.98438,11321.22461,11435.1045,11425.89941,24241420251
10/14/2020,11429.04785,11539.97754,11307.83106,11423.9043,11429.50684,24103426719
10/15/2020,11426.60254,11569.91406,11303.60352,11436.75879,11495.34961,24487233058
10/16/2020,11502.82813,11540.06152,11223.0127,11381.53711,11322.12305,25635480772
10/17/2020,11322.12305,11386.26172,11285.3457,11335.80371,11358.10156,19130430174
10/18/2020,11355.98242,11483.35938,11347.57813,11415.46876,11483.35938,18283314340
10/19/2020,11495.03809,11799.09277,11408.29004,11603.69141,11742.03711,23860769928
10/20/2020,11745.97461,11999.91797,11681.48047,11840.69922,11916.33496,30915821592
10/21/2020,11913.07715,13184.56641,11900.92871,12542.74756,12823.68945,43414712626
10/22/2020,12801.63574,13161.59375,12717.09375,12939.34375,12965.8916,34729759598
10/23/2020,12971.54883,13015.96191,12752.64746,12884.30469,12931.53906,28974975003
10/24/2020,12931.57422,13145.06641,12885.74707,13015.40674,13108.0625,24542317940
10/25/2020,13108.06348,13329.18359,12910.06152,13119.62256,13031.17383,24406920575
10/26/2020,13031.20117,13225.29785,12822.38281,13023.84033,13075.24805,29461458313
10/27/2020,13075.24219,13759.66895,13060.83789,13410.25342,13654.21875,33749878156
10/28/2020,13654.21484,13837.69531,12932.25098,13384.97315,13271.28516,35867318895
10/29/2020,13271.29883,13612.04785,12980.05957,13296.05371,13437.88281,56499499598
10/30/2020,13437.87402,13651.5166,13136.19824,13393.85742,13546.52246,30581485201
10/31/2020,13546.53223,14028.21387,13457.53027,13742.87207,13780.99512,30306464719
11/1/2020,13780.99512,13862.0332,13628.37793,13745.20557,13737.10938,24453857900
11/2/2020,13737.03223,13808.32324,13243.16016,13525.7417,13550.48926,30771455468
11/3/2020,13550.45117,13984.98145,13325.44141,13655.21143,13950.30078,29869951617
11/4/2020,13950.48828,14218.7666,13580.47168,13899.61914,14133.70703,35116364962
11/5/2020,14133.7334,15706.4043,14102.08887,14904.24659,15579.84863,40856321439
11/6/2020,15579.72949,15903.4375,15226.83984,15565.13867,15565.88086,39837841971
11/7/2020,15565.88086,15737.0957,14423.20313,15080.14942,14833.75391,35024953706
11/8/2020,14833.75391,15637.32031,14744.11035,15190.71533,15479.56738,26632075029
11/9/2020,15479.5957,15785.13672,14865.5293,15325.33301,15332.31543,34149115566
11/10/2020,15332.35059,15450.3291,15124.95996,15287.64453,15290.90234,25574938143
11/11/2020,15290.90918,15916.26074,15290.00684,15603.13379,15701.33984,29772374934
11/12/2020,15701.29883,16305.00391,15534.77148,15919.8877,16276.34375,34175758344
11/13/2020,16276.44043,16463.17773,15992.15234,16227.66504,16317.80859,31599492172
11/14/2020,16317.80859,16317.80859,15749.19336,16033.50098,16068.13867,27481710135
